source,target,weight
cream,dip,23
cream,sultana,45
cream,piece,309
cream,sec,120
cream,vodka,403
cream,parchment paper,18
cream,chard,33
cream,kirsch,62
cream,caper,332
cream,coriander,105
cream,cardamom,120
cream,masala,115
cream,medium cheddar,42
cream,ale,170
cream,muffin,61
cream,almond,32
cream,clam,202
cream,fish fumet,1
cream,eel,498
cream,endive,36
cream,prosciutto,200
cream,lox,26
cream,caviar,33
cream,gorgonzola,174
cream,fruit,67
cream,crust,23
cream,tapioca,35
cream,matzo meal,26
cream,starch,66
cream,armagnac,8
cream,dough,116
cream,leave,321
cream,puree,232
cream,arrowroot,41
cream,turmeric,138
cream,cayenne,427
cream,floret,268
cream,fry,29
cream,jicama,33
cream,bagel,99
cream,noodle,74
cream,tail,86
cream,asparagus,259
cream,baguette,198
cream,sumaq,1
cream,capsicum,63
cream,picante,8
cream,rotel,112
cream,pista,154
cream,rhubarb,182
cream,bouillon,66
cream,chervil,48
cream,wasabi,46
cream,okra,9
cream,mocha,4
cream,hominy,47
cream,fennel,88
cream,penne,101
cream,curacao,23
cream,kitchen bouquet,17
cream,recaito,5
cream,brussels,35
cream,nectarine,54
cream,savory,42
cream,pico gallo,96
cream,anchovy,21
cream,feta,63
cream,squash,48
cream,cut,58
cream,purpose dinner batter,1
cream,marmalade,20
cream,navel,31
cream,fig,93
cream,couscous,24
cream,gruyere,80
cream,celeriac,17
cream,parsnip,101
cream,pancetta,134
cream,oelek,14
cream,barley,34
cream,sweetener,118
cream,anise,37
cream,msg,12
cream,cantaloupe,68
cream,ahi,41
cream,demi glace,11
cream,pickle,73
cream,polenta,25
cream,comino,4
cream,copycat cinnabon,1
cream,concentrate,43
cream,kielbasa,50
cream,parmigiano,21
cream,stuffing,14
cream,trout,42
cream,halibut,9
cream,cookie,46
cream,pernod,27
cream,stem,39
cream,hass,67
cream,radiatore,5
cream,bread,18
cream,crawfish,12
cream,quahog,4
cream,lychee,6
cream,chayote,6
cream,agar,9
cream,fructose,2
cream,sake,9
cream,liquid,12
cream,pignoli,2
cream,ganache,15
cream,gum,70
cream,kudzu,1
cream,crepe,2
cream,carambola,4
cream,pheasant,6
cream,tender,32
cream,bouquet garni,20
cream,pie filling,15
cream,mozzarella,13
cream,snapper,5
cream,habanero,6
cream,mirliton,1
cream,masa harina,30
cream,custard,21
cream,monosodium glutamate,3
cream,quince,4
cream,morel,22
cream,mesclun,9
cream,rabbit,9
cream,guava,22
cream,salad,1
cream,tempeh,7
cream,harissa,7
cream,plantain,14
cream,' n,11
cream,soy protein,5
cream,miniature phyllo cup,31
cream,stevia,29
cream,fontina,29
cream,radicchio,9
cream,cannellini,2
cream,quark,17
cream,pesto,13
cream,farina,5
cream,suet,1
cream,panir,5
cream,bok choy,3
cream,herring,8
cream,carob chip,5
cream,sago,1
cream,mortadella,4
cream,sorghum,3
cream,framboise eau de,6
cream,guacamole,4
cream,essence,4
cream,nori,23
cream,ricotta,9
cream,cucuzza,1
cream,dragee,2
cream,phyllo sheet,1
cream,borage,4
cream,dried kasha,2
cream,kumquat,8
cream,vegetarian salami,1
cream,angelica,3
cream,patty,3
cream,pierogi,6
cream,brownie,1
cream,quinoa,26
cream,lady savoiardi,1
cream,blossom,14
cream,petal,1
cream,nicoise,2
cream,aubergine,4
cream,urad dal,1
cream,borscht,3
cream,edamame,8
cream,quail,5
cream,epazote,13
cream,lumpia skin,2
cream,rocket,6
cream,pawpaw,5
cream,stock,9
cream,clementine,11
cream,gluten,5
cream,queen anne cherries,1
cream,amaretti,4
cream,eau de vie,2
cream,rapini,2
cream,blackberrie,5
cream,erythritol,11
cream,semolina,13
cream,absinthe,2
cream,courgette,9
cream,kohlrabi,6
cream,mirin,8
cream,miso,6
cream,cachaca,1
cream,hing,5
cream,kittencal glaze,1
cream,sirloin tip,7
cream,marzipan,11
cream,jaggery,2
cream,ranch,1
cream,vegemite,11
cream,dolcelatte,2
cream,phyllo shell,7
cream,aspic,1
cream,swede,3
cream,lardon,5
cream,bocconcini,2
cream,tasso,7
cream,blender hollandaise,1
cream,veal,10
cream,fleur sel,31
cream,feijoas,1
cream,welsh rarebit,1
cream,zinfandel,5
cream,mimi biscuit,1
cream,base roux,1
cream,crayfish,1
cream,mirepoix,3
cream,duck,7
cream,bresaola,1
cream,copha,1
cream,seitan,4
cream,tart shell,1
cream,flower,1
cream,jerk,2
cream,rusk,2
cream,peep,1
cream,dumpling,1
cream,roll,6
cream,succotash,1
cream,pralines aux pacanes praline,1
cream,muesli,4
cream,citron,4
cream,escarole,5
cream,persimmon,1
cream,cherimoya,1
cream,pisco,1
cream,seville,1
cream,yucca root,2
cream,blood,7
cream,pandan,3
cream,bamboo shoot,3
cream,ketjap manis,1
cream,pastis,1
cream,frangelico,1
cream,swordfish,1
cream,teff,3
cream,peri peri,2
cream,falafel,1
cream,grouper,2
cream,boudoir biscuit,1
cream,don flavor enhancer sodium,1
cream,brioche,1
cream,speck,1
cream,lovage,1
cream,tripe,1
cream,poufy bun,1
cream,cassava,2
cream,sazon goya con culantro y achiote,2
cream,alfalfa,1
cream,dog,1
cream,aioli,2
cream,kasuri methi,1
cream,halushky,1
cream,amarena cherries,1
cream,caramel,1
cream,amchur,1
cream,banger,1
cream,alum,1
cream,candy crystal,1
cream,cactus,1
cream,basic massoni pizza base,2
cream,aquavit,1
extract,gelatin,412
extract,ham,1124
extract,rum,602
extract,flour,15864
extract,half,1072
extract,cinnamon,3630
extract,nut,7914
extract,soda,8428
extract,chocolate,2443
extract,coffee,731
extract,apple,1564
extract,pecan,3038
extract,vanilla,494
extract,banana,1768
extract,liqueur,74
extract,margarine,2667
extract,pudding,132
extract,date,427
extract,currant,109
extract,brandy,297
extract,cherry,748
extract,pista,128
extract,pea,241
extract,sherry,13
extract,wheat,1589
extract,vodka,84
extract,potato,325
extract,spice,974
extract,lime,257
extract,dough,34
extract,eel,245
extract,semolina,20
extract,top,34
extract,ladyfinger,73
extract,shortening,1231
extract,ginger,465
extract,molasse,382
extract,bourbon,227
extract,oat,2124
extract,pumpkin,925
extract,marshmallow,452
extract,grit,1
extract,vinegar,329
extract,pastis,1
extract,pernod,1
extract,armagnac,3
extract,orange,880
extract,tangerine,13
extract,brandewijn,1
extract,anise,21
extract,cardamom,113
extract,citron,6
extract,pimiento,2
extract,puree,81
extract,piece,113
extract,ground,4339
extract,cake,958
extract,creme,229
extract,whip,867
extract,mayonnaise,59
extract,sauerkraut,6
extract,apricot,42
extract,fig,83
extract,marmalade,7
extract,prune,51
extract,rhubarb,102
extract,tapioca,34
extract,baguette,26
extract,muesli,8
extract,pastry,98
extract,sultana,31
extract,baby,13
extract,cheese,707
extract,ngo,113
extract,bean,445
extract,marnier,100
extract,sweetener,163
extract,green,21
extract,white,970
extract,yeast,380
extract,kirsch,39
extract,cumin,12
extract,mustard,11
extract,pork,6
extract,sage,10
extract,thyme,19
extract,beet,36
extract,fruit,25
extract,kiwi,60
extract,farm,15
extract,kahlua,104
extract,espresso,42
extract,mix,470
extract,cognac,56
extract,amaretto,83
extract,bay,9
extract,masala,2
extract,barley,11
extract,sec,25
extract,starch,93
extract,cider,70
extract,flake,16
extract,red,36
extract,ale,16
extract,oleo,11
extract,' n,9
extract,arrowroot,67
extract,jelly,10
extract,plum,76
extract,papaya,19
extract,carob chip,24
extract,turmeric,9
extract,cantaloupe,19
extract,polenta,11
extract,copycat cinnabon,1
extract,carambola,1
extract,curacao,1
extract,tea,44
extract,mandarin,26
extract,parchment paper,32
extract,paste,65
extract,bisquick,33
extract,lentil,8
extract,herb,2
extract,shallot,6
extract,shrimp,9
extract,broth,10
extract,almond,95
extract,agar,8
extract,nectarine,35
extract,liquid,27
extract,beer,17
extract,oregano,5
extract,paprika,7
extract,leaf,7
extract,marzipan,15
extract,muffin,1
extract,dill,1
extract,parsley,9
extract,crust,13
extract,tortilla,2
extract,pie filling,9
extract,gum,133
extract,style,14
extract,tarragon,5
extract,guava,11
extract,mocha,4
extract,yoghurt,16
extract,breast,11
extract,wonton,9
extract,couscous,7
extract,fillet,3
extract,pasta,6
extract,salsa,3
extract,habanero,1
extract,soy protein,10
extract,farina,7
extract,calvados,6
extract,rosemary,24
extract,marsala,13
extract,clementine,9
extract,tangelo,1
extract,treacle,6
extract,matzo meal,16
extract,gluten,4
extract,cookie,12
extract,ahi,18
extract,framboise eau de,2
extract,fructose,5
extract,bacon,37
extract,quince,2
extract,bouillon,1
extract,avocado,39
extract,tail,7
extract,navel,13
extract,piloncillo cone,2
extract,angelica,2
extract,bartlett,1
extract,miniature phyllo cup,8
extract,ketchup,8
extract,mascarpone,41
extract,kumquat,6
extract,lady savoiardi,1
extract,kudzu,2
extract,quinoa,44
extract,stevia,80
extract,basil,20
extract,masa harina,4
extract,lychee,3
extract,pie shell,1
extract,dried kasha,1
extract,chile,12
extract,lamb,1
extract,endive,1
extract,concentrate,5
extract,durian,1
extract,eau de vie,2
extract,blackberrie,8
extract,cut,4
extract,linguine,1
extract,smoke,7
extract,spaghetti,4
extract,leave,4
extract,plantain,2
extract,chive,2
extract,quark,9
extract,heart,1
extract,olive,1
extract,savory,2
extract,weetabix,1
extract,melon,7
extract,teff,6
extract,beef,2
extract,besan,1
extract,parsnip,4
extract,radish,1
extract,fleur sel,24
extract,persimmon,2
extract,spinach,13
extract,kumara,2
extract,swede,1
extract,blood,7
extract,pluot,2
extract,cucumber,4
extract,suet,3
extract,rusk,1
extract,soy lecithin,1
extract,roll,2
extract,miso,2
extract,sake,2
extract,macaroni,1
extract,pralines aux pacanes praline,1
extract,pandan,1
extract,ganache,13
extract,hyssop,1
extract,cucuzza,1
extract,coulis recipe,1
extract,cayenne,15
extract,marjoram,1
extract,leek,1
extract,caul,5
extract,custard,10
extract,cherimoya,1
extract,pisco,1
extract,medium cheddar,1
extract,sorghum,2
extract,curry,1
extract,fennel,3
extract,way,3
extract,meat,1
extract,amaretti,3
extract,hass,4
extract,vermouth,1
extract,courgette,1
extract,amaranth,1
extract,blossom,5
extract,scallion,2
extract,broccoli,2
extract,essence,1
extract,erythritol,28
extract,ricotta,3
extract,truffle,3
extract,phyllo shell,1
extract,dragee,1
extract,irish moss,2
extract,poufy bun,1
extract,feta,1
extract,bread,1
extract,squash,1
extract,vegemite,1
extract,arugula,1
extract,brussels,1
extract,sago,1
extract,pawpaw,1
extract,coriander,1
extract,cassava,1
extract,quail,1
extract,tamari,1
extract,cactus,1
extract,macaroon pom pom,1
extract,duck,1
gelatin,ham,307
gelatin,rum,92
gelatin,apple,209
gelatin,ladyfinger,43
gelatin,lime,142
gelatin,orange,109
gelatin,mayonnaise,127
gelatin,shrimp,27
gelatin,flour,244
gelatin,vanilla,397
gelatin,broth,19
gelatin,leaf,15
gelatin,paprika,17
gelatin,pecan,88
gelatin,turkey,1
gelatin,dill,21
gelatin,salmon,25
gelatin,cherry,83
gelatin,margarine,142
gelatin,brandy,28
gelatin,chocolate,142
gelatin,mascarpone,8
gelatin,ngo,58
gelatin,mandarin,31
gelatin,whip,247
gelatin,cheese,129
gelatin,coffee,69
gelatin,creme,32
gelatin,oat,12
gelatin,marshmallow,66
gelatin,eel,37
gelatin,cinnamon,103
gelatin,cider,16
gelatin,green,28
gelatin,pimiento,15
gelatin,pea,21
gelatin,banana,77
gelatin,thyme,14
gelatin,nut,301
gelatin,shortening,40
gelatin,bourbon,9
gelatin,beef,14
gelatin,parsley,39
gelatin,pudding,24
gelatin,top,36
gelatin,kirsch,7
gelatin,ginger,45
gelatin,sultana,3
gelatin,white,92
gelatin,puree,4
gelatin,coriander,1
gelatin,kiwi,18
gelatin,piece,6
gelatin,crouton,1
gelatin,mustard,23
gelatin,style,6
gelatin,capsicum,2
gelatin,red,35
gelatin,yoghurt,4
gelatin,bay,25
gelatin,cayenne,3
gelatin,cake,32
gelatin,vinegar,41
gelatin,soda,48
gelatin,liqueur,27
gelatin,half,60
gelatin,lychee,4
gelatin,baby,9
gelatin,radish,7
gelatin,pumpkin,69
gelatin,chive,10
gelatin,paste,14
gelatin,mix,61
gelatin,rhubarb,57
gelatin,fruit,24
gelatin,papaya,4
gelatin,ground,94
gelatin,lettuce,7
gelatin,tuna,15
gelatin,apricot,9
gelatin,cantaloupe,6
gelatin,liver,2
gelatin,sherry,9
gelatin,spice,36
gelatin,pimento,2
gelatin,ale,25
gelatin,nectarine,6
gelatin,amaretto,12
gelatin,melon,3
gelatin,cucumber,22
gelatin,sweetener,22
gelatin,bean,69
gelatin,kahlua,18
gelatin,liquid,1
gelatin,agar,7
gelatin,tangerine,4
gelatin,olive,7
gelatin,fig,4
gelatin,marnier,15
gelatin,gum,29
gelatin,yeast,10
gelatin,smoke,1
gelatin,flake,5
gelatin,molasse,9
gelatin,wheat,5
gelatin,tail,10
gelatin,beet,2
gelatin,curacao,2
gelatin,endive,1
gelatin,fennel,2
gelatin,spaghetti,1
gelatin,avocado,17
gelatin,caper,5
gelatin,basil,10
gelatin,cookie,4
gelatin,curry,7
gelatin,ketchup,5
gelatin,bread,1
gelatin,truffle,2
gelatin,starch,21
gelatin,stevia,5
gelatin,potato,6
gelatin,cardamom,4
gelatin,dough,1
gelatin,caviar,1
gelatin,pickle,5
gelatin,' n,2
gelatin,calvados,3
gelatin,gluten,1
gelatin,concentrate,5
gelatin,pista,8
gelatin,tea,7
gelatin,bacon,3
gelatin,breast,3
gelatin,artichoke,1
gelatin,cognac,7
gelatin,beer,4
gelatin,msg,1
gelatin,essence,2
gelatin,semolina,1
gelatin,pawpaw,2
gelatin,sec,17
gelatin,currant,5
gelatin,navel,4
gelatin,vodka,30
gelatin,dragee,1
gelatin,lamb,1
gelatin,rosemary,3
gelatin,shallot,7
gelatin,tapioca,3
gelatin,pasta,2
gelatin,anise,3
gelatin,baguette,3
gelatin,borscht,1
gelatin,heart,3
gelatin,custard,6
gelatin,pie filling,3
gelatin,scallion,5
gelatin,quark,3
gelatin,fructose,1
gelatin,almond,3
gelatin,plum,2
gelatin,blood,3
gelatin,sago,1
gelatin,barley,1
gelatin,funghi porcini,1
gelatin,weetabix,1
gelatin,tarragon,3
gelatin,clementine,2
gelatin,tortilla,1
gelatin,guava,2
gelatin,date,4
gelatin,arrowroot,6
gelatin,pastry,5
gelatin,fillet,3
gelatin,scallop,1
gelatin,prune,1
gelatin,leek,3
gelatin,pandan,1
gelatin,lobster,1
gelatin,marsala,2
gelatin,way,1
gelatin,matzo meal,1
gelatin,fleur sel,2
gelatin,catsup,2
gelatin,kumquat,1
gelatin,chard,1
gelatin,spinach,2
gelatin,seasoning,1
gelatin,pork,6
gelatin,citron,1
gelatin,sage,2
gelatin,boudoir biscuit,1
gelatin,feijoas,1
gelatin,turmeric,1
gelatin,soy protein,1
gelatin,ganache,1
gelatin,crust,1
gelatin,crab,1
gelatin,marzipan,1
gelatin,parchment paper,1
gelatin,sake,1
gelatin,oregano,2
gelatin,treacle,1
gelatin,espresso,1
gelatin,blossom,1
gelatin,carob chip,1
gelatin,mortadella,1
gelatin,pancetta,1
gelatin,alfalfa,1
gelatin,irish moss,1
gelatin,cumin,1
gelatin,erythritol,1
ham,rum,149
ham,flour,2361
ham,margarine,1276
ham,piloncillo cone,1
ham,cheese,5325
ham,half,459
ham,sage,579
ham,bacon,790
ham,clam,18
ham,leaf,185
ham,potato,1300
ham,spaghetti,74
ham,vermouth,16
ham,chocolate,470
ham,whip,958
ham,bean,1136
ham,flake,316
ham,orange,210
ham,paprika,431
ham,apple,797
ham,chutney,9
ham,pecan,603
ham,vanilla,1160
ham,basil,533
ham,fontina,12
ham,leave,52
ham,thyme,695
ham,mayonnaise,698
ham,nut,1904
ham,olive,319
ham,mustard,1663
ham,pickle,75
ham,cucumber,139
ham,pork,244
ham,cinnamon,566
ham,oregano,615
ham,parsley,1117
ham,cumin,281
ham,ketchup,311
ham,lamb,24
ham,oat,121
ham,spinach,278
ham,green,927
ham,pea,428
ham,shrimp,156
ham,head,33
ham,hash brown,107
ham,radish,84
ham,broth,727
ham,paste,251
ham,bay,683
ham,beef,373
ham,msg,7
ham,seasoning,54
ham,scallion,161
ham,marshmallow,489
ham,top,197
ham,lettuce,346
ham,salsa,185
ham,tortilla,91
ham,yeast,60
ham,vinegar,301
ham,savory,25
ham,smoke,70
ham,banana,362
ham,pumpkin,314
ham,date,40
ham,ginger,192
ham,spice,252
ham,sweetener,22
ham,ground,1516
ham,cherry,375
ham,truffle,2
ham,sec,60
ham,catsup,67
ham,mussel,11
ham,macaroni,186
ham,pasta,403
ham,wheat,92
ham,dill,250
ham,lime,442
ham,pudding,213
ham,parchment paper,3
ham,bisquick,29
ham,cayenne,84
ham,tasso,14
ham,white,389
ham,sherry,85
ham,coffee,68
ham,brandy,70
ham,cider,114
ham,chive,262
ham,melon,10
ham,marnier,20
ham,bouquet garni,9
ham,shallot,230
ham,caul,47
ham,turmeric,25
ham,breast,426
ham,fruit,6
ham,kiwi,30
ham,eel,76
ham,fettuccine,37
ham,bamboo shoot,15
ham,broccoli,150
ham,marjoram,97
ham,shortening,105
ham,turkey,117
ham,noodle,39
ham,mix,539
ham,oleo,18
ham,cardamom,11
ham,piece,67
ham,soda,149
ham,curry,78
ham,jelly,16
ham,crouton,47
ham,kahlua,27
ham,bagel,20
ham,dough,20
ham,way,33
ham,caper,66
ham,colby,89
ham,chervil,10
ham,herb,61
ham,rosemary,151
ham,heart,62
ham,molasse,99
ham,asparagus,133
ham,style,72
ham,beer,68
ham,lentil,93
ham,tender,3
ham,kielbasa,47
ham,liqueur,34
ham,bourbon,58
ham,vodka,126
ham,pastry,97
ham,lobster,4
ham,endive,21
ham,linguine,29
ham,floret,96
ham,eau de vie,2
ham,leek,135
ham,amaretto,28
ham,capsicum,28
ham,red,325
ham,baguette,39
ham,wonton,17
ham,chile,51
ham,sauerkraut,49
ham,puree,69
ham,plum,82
ham,chard,20
ham,ale,50
ham,muffin,71
ham,almond,2
ham,miso,2
ham,agar,6
ham,kudzu,1
ham,ngo,69
ham,barley,23
ham,cut,19
ham,prosciutto,171
ham,anchovy,5
ham,liver,15
ham,curacao,6
ham,baby,69
ham,bouillon,23
ham,tarragon,73
ham,mortadella,32
ham,radicchio,6
ham,creme,129
ham,gum,17
ham,gorgonzola,16
ham,rhubarb,15
ham,tapioca,5
ham,avocado,98
ham,calvados,4
ham,treacle,2
ham,pico gallo,4
ham,grit,25
ham,cantaloupe,14
ham,tea,25
